Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Rainfall(mm),Snowfall (cm),weekday_sin,weekday_cos,Hour_sin,Hour_cos,No Holiday,Autumn,Spring,Summer
196,2.8,60,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213,1,0,0,0
144,2.7,60,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355,1,0,0,0
171,3.0,60,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0
122,3.0,62,0.9,0.0,0.0,0.0,1.0,0.20129852008866006,0.9795299412524945,1,0,0,0
74,3.6,65,0.9,0.0,0.0,0.0,1.0,0.39435585511331855,0.9189578116202306,1,0,0,0
58,4.4,70,1.7,0.0,0.0,0.0,1.0,0.5712682150947923,0.8207634412072763,1,0,0,0
38,4.9,73,1.8,0.0,0.0,0.0,1.0,0.72479278722912,0.6889669190756866,1,0,0,0
55,5.0,76,1.9,0.0,0.0,0.0,1.0,0.8486442574947509,0.5289640103269624,1,0,0,0
82,4.9,83,3.0,0.0,0.0,0.0,1.0,0.9377521321470804,0.3473052528448203,1,0,0,0
209,4.4,87,1.0,0.0,0.0,0.0,1.0,0.9884683243281114,0.1514277775045767,1,0,0,0
444,4.1,85,1.1,0.0,0.0,0.0,1.0,0.9987165071710528,-0.05064916883871264,1,0,0,0
303,3.9,86,1.7,0.2,0.0,0.0,1.0,0.9680771188662043,-0.2506525322587204,1,0,0,0
212,4.2,82,2.2,0.0,0.0,0.0,1.0,0.8978045395707416,-0.4403941515576344,1,0,0,0
254,4.7,75,2.3,0.0,0.0,0.0,1.0,0.7907757369376989,-0.6121059825476626,1,0,0,0
311,6.2,64,1.9,0.0,0.0,0.0,1.0,0.6513724827222223,-0.758758122692791,1,0,0,0
309,6.1,61,2.3,0.0,0.0,0.0,1.0,0.48530196253108104,-0.8743466161445821,1,0,0,0
306,7.1,52,2.1,0.0,0.0,0.0,1.0,0.29936312297335804,-0.9541392564000488,1,0,0,0
349,7.4,38,1.7,0.0,0.0,0.0,1.0,0.10116832198743272,-0.994869323391895,1,0,0,0
365,7.5,37,0.9,0.0,0.0,0.0,1.0,-0.10116832198743204,-0.9948693233918952,1,0,0,0
455,6.5,40,0.8,0.0,0.0,0.0,1.0,-0.2993631229733582,-0.9541392564000488,1,0,0,0
555,5.2,44,1.3,0.0,0.0,0.0,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,0
444,4.4,53,1.2,0.0,0.0,0.0,1.0,-0.651372482722222,-0.7587581226927911,1,0,0,0
321,3.7,58,1.3,0.0,0.0,0.0,1.0,-0.7907757369376986,-0.6121059825476627,1,0,0,0
334,3.4,59,0.8,0.0,0.0,0.0,1.0,-0.8978045395707417,-0.44039415155763423,1,0,0,0
333,3.0,61,1.6,0.0,0.0,0.0,1.0,-0.9680771188662041,-0.2506525322587213,1,0,0,0
230,2.4,63,0.6,0.0,0.0,0.0,1.0,-0.9987165071710528,-0.05064916883871355,1,0,0,0
212,1.8,67,1.2,0.0,0.0,0.7818314824680298,0.6234898018587336,0.0,1.0,1,0,0,0
207,1.2,64,0.7,0.0,0.0,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945,1,0,0,0
141,0.5,72,0.7,0.0,0.0,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306,1,0,0,0
81,0.3,70,0.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763,1,0,0,0
51,0.8,65,0.7,0.0,0.0,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866,1,0,0,0
58,1.1,64,0.5,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,1,0,0,0
140,1.2,69,0.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9377521321470804,0.3473052528448203,1,0,0,0
318,1.1,69,0.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,1,0,0,0
650,1.2,68,0.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264,1,0,0,0
376,1.9,65,0.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204,1,0,0,0
221,2.7,60,0.5,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344,1,0,0,0
256,3.9,57,0.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626,1,0,0,0
276,5.2,52,1.2,0.0,0.0,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.758758122692791,1,0,0,0
296,5.8,47,0.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.48530196253108104,-0.8743466161445821,1,0,0,0
276,6.5,43,0.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488,1,0,0,0
250,6.3,40,0.3,0.0,0.0,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895,1,0,0,0
277,5.8,50,0.9,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952,1,0,0,0
381,5.2,58,0.8,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.2993631229733582,-0.9541392564000488,1,0,0,0
592,4.9,59,1.4,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,1,0,0,0
409,4.6,57,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,1,0,0,0
332,4.5,58,0.8,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.7907757369376986,-0.6121059825476627,1,0,0,0
342,4.3,56,0.7,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423,1,0,0,0
321,4.0,57,0.3,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.9680771188662041,-0.2506525322587213,1,0,0,0
242,3.9,60,0.9,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,1,0,0,0
204,3.5,62,0.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,1,0,0,0
183,3.3,64,0.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.20129852008866006,0.9795299412524945,1,0,0,0
140,3.1,65,0.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.39435585511331855,0.9189578116202306,1,0,0,0
75,3.0,67,0.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.5712682150947923,0.8207634412072763,1,0,0,0
55,3.0,68,0.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.72479278722912,0.6889669190756866,1,0,0,0
72,2.9,66,0.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624,1,0,0,0
115,2.7,71,1.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9377521321470804,0.3473052528448203,1,0,0,0
272,2.5,71,0.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9884683243281114,0.1514277775045767,1,0,0,0
537,2.6,70,0.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9987165071710528,-0.05064916883871264,1,0,0,0
337,3.0,66,0.7,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9680771188662043,-0.2506525322587204,1,0,0,0
212,4.3,58,0.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344,1,0,0,0
270,6.0,51,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.7907757369376989,-0.6121059825476626,1,0,0,0
310,8.1,51,1.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.6513724827222223,-0.758758122692791,1,0,0,0
273,8.0,54,1.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.48530196253108104,-0.8743466161445821,1,0,0,0
258,7.7,54,2.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.29936312297335804,-0.9541392564000488,1,0,0,0
278,8.5,49,1.3,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895,1,0,0,0
314,8.3,54,1.2,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952,1,0,0,0
380,7.2,57,3.3,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488,1,0,0,0
501,5.2,62,2.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.4853019625310808,-0.8743466161445822,1,0,0,0
360,4.2,68,2.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.651372482722222,-0.7587581226927911,1,0,0,0
286,3.5,72,1.7,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627,1,0,0,0
320,3.1,74,1.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8978045395707417,-0.44039415155763423,1,0,0,0
313,2.8,74,0.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9680771188662041,-0.2506525322587213,1,0,0,0
227,2.7,74,0.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9987165071710528,-0.05064916883871355,1,0,0,0
215,2.7,73,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.0,1.0,1,0,0,0
190,3.2,72,1.9,0.0,0.0,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945,1,0,0,0
137,3.3,73,1.2,0.0,0.0,0.43388373911755823,-0.900968867902419,0.39435585511331855,0.9189578116202306,1,0,0,0
95,3.6,74,1.7,0.0,0.0,0.43388373911755823,-0.900968867902419,0.5712682150947923,0.8207634412072763,1,0,0,0
50,3.3,80,2.1,0.0,0.0,0.43388373911755823,-0.900968867902419,0.72479278722912,0.6889669190756866,1,0,0,0
68,2.6,82,2.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8486442574947509,0.5289640103269624,1,0,0,0
107,2.2,82,2.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203,1,0,0,0
279,1.5,86,1.1,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9884683243281114,0.1514277775045767,1,0,0,0
537,1.1,86,1.2,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9987165071710528,-0.05064916883871264,1,0,0,0
305,1.2,84,2.1,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.2506525322587204,1,0,0,0
188,1.4,81,2.1,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8978045395707416,-0.4403941515576344,1,0,0,0
261,1.8,75,1.8,0.0,0.0,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626,1,0,0,0
267,2.5,72,2.4,0.0,0.0,0.43388373911755823,-0.900968867902419,0.6513724827222223,-0.758758122692791,1,0,0,0
307,3.5,54,3.2,0.0,0.0,0.43388373911755823,-0.900968867902419,0.48530196253108104,-0.8743466161445821,1,0,0,0
301,4.4,42,2.3,0.0,0.0,0.43388373911755823,-0.900968867902419,0.29936312297335804,-0.9541392564000488,1,0,0,0
269,4.2,36,2.3,0.0,0.0,0.43388373911755823,-0.900968867902419,0.10116832198743272,-0.994869323391895,1,0,0,0
328,3.6,42,2.4,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952,1,0,0,0
416,2.8,46,2.1,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.2993631229733582,-0.9541392564000488,1,0,0,0
506,2.0,39,2.1,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822,1,0,0,0
365,1.5,41,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.651372482722222,-0.7587581226927911,1,0,0,0
303,1.1,44,1.2,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.7907757369376986,-0.6121059825476627,1,0,0,0
339,0.8,45,1.5,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8978045395707417,-0.44039415155763423,1,0,0,0
318,0.7,45,2.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9680771188662041,-0.2506525322587213,1,0,0,0
232,0.6,47,2.3,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9987165071710528,-0.05064916883871355,1,0,0,0
211,0.3,45,1.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,1,0,0,0
207,0.0,43,1.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945,1,0,0,0
140,-0.3,44,1.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,1,0,0,0
93,-0.6,43,1.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763,1,0,0,0
58,-0.7,45,1.4,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.72479278722912,0.6889669190756866,1,0,0,0
61,-1.4,47,1.4,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624,1,0,0,0
151,-1.8,49,1.4,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9377521321470804,0.3473052528448203,1,0,0,0
334,-2.0,49,1.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,1,0,0,0
648,-2.5,50,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264,1,0,0,0
387,-2.1,42,1.3,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9680771188662043,-0.2506525322587204,1,0,0,0
255,0.0,29,1.3,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344,1,0,0,0
283,2.2,20,0.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626,1,0,0,0
341,4.3,28,1.5,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791,1,0,0,0
341,4.7,26,2.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.48530196253108104,-0.8743466161445821,1,0,0,0
349,4.7,24,3.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488,1,0,0,0
381,5.4,25,2.4,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895,1,0,0,0
390,4.9,27,2.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.10116832198743204,-0.9948693233918952,1,0,0,0
468,4.1,34,3.1,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488,1,0,0,0
702,2.9,45,1.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822,1,0,0,0
471,2.0,48,1.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,1,0,0,0
342,1.2,51,0.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627,1,0,0,0
331,0.5,52,0.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423,1,0,0,0
292,0.0,56,0.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213,1,0,0,0
236,-0.5,59,0.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871355,1,0,0,0
228,-0.6,60,0.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,0,0,0
258,-0.9,64,0.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945,1,0,0,0
216,-0.9,65,0.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306,1,0,0,0
118,-0.9,65,0.2,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763,1,0,0,0
89,-0.7,65,0.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866,1,0,0,0
56,-0.3,62,0.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624,1,0,0,0
50,-0.1,60,0.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203,1,0,0,0
101,0.2,60,0.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767,1,0,0,0
191,0.3,63,0.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264,1,0,0,0
234,0.9,63,0.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.2506525322587204,1,0,0,0
259,2.1,60,1.2,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,1,0,0,0
285,3.7,59,1.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626,1,0,0,0
325,5.3,55,2.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791,1,0,0,0
356,6.3,55,3.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821,1,0,0,0
334,5.9,61,3.2,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.29936312297335804,-0.9541392564000488,1,0,0,0
406,6.3,55,3.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895,1,0,0,0
352,6.6,42,3.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952,1,0,0,0
377,5.7,53,1.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.2993631229733582,-0.9541392564000488,1,0,0,0
283,4.6,55,3.2,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822,1,0,0,0
223,3.5,66,1.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911,1,0,0,0
219,2.9,66,1.2,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,1,0,0,0
220,2.1,48,2.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423,1,0,0,0
232,1.5,48,2.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213,1,0,0,0
164,0.8,53,1.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355,1,0,0,0
196,-0.3,60,1.9,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0,0,0
177,-0.8,58,0.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945,1,0,0,0
107,-1.5,63,1.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,1,0,0,0
107,-2.0,60,0.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,1,0,0,0
73,-2.3,47,0.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866,1,0,0,0
32,-2.6,49,1.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624,1,0,0,0
36,-3.1,54,1.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203,1,0,0,0
61,-3.2,54,1.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,1,0,0,0
115,-3.6,53,0.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264,1,0,0,0
152,-3.2,46,0.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204,1,0,0,0
189,-1.3,37,0.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,1,0,0,0
216,1.9,25,1.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,1,0,0,0
271,3.9,30,1.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,1,0,0,0
343,4.9,22,2.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,1,0,0,0
340,5.4,18,1.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,1,0,0,0
389,5.4,20,2.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.10116832198743272,-0.994869323391895,1,0,0,0
396,4.7,17,2.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952,1,0,0,0
383,3.8,20,1.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488,1,0,0,0
295,2.5,24,2.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822,1,0,0,0
223,1.3,25,1.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911,1,0,0,0
258,0.3,27,0.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,1,0,0,0
237,-0.1,29,0.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,1,0,0,0
207,-0.3,32,0.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213,1,0,0,0
170,-0.4,32,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355,1,0,0,0
171,-0.2,30,0.4,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0
97,-0.2,32,0.7,0.0,0.0,0.0,1.0,0.20129852008866006,0.9795299412524945,1,0,0,0
73,-0.2,33,1.4,0.0,0.0,0.0,1.0,0.39435585511331855,0.9189578116202306,1,0,0,0
53,-0.3,31,0.3,0.0,0.0,0.0,1.0,0.5712682150947923,0.8207634412072763,1,0,0,0
31,0.0,32,0.4,0.0,0.0,0.0,1.0,0.72479278722912,0.6889669190756866,1,0,0,0
60,0.0,32,0.7,0.0,0.0,0.0,1.0,0.8486442574947509,0.5289640103269624,1,0,0,0
165,0.0,33,0.4,0.0,0.0,0.0,1.0,0.9377521321470804,0.3473052528448203,1,0,0,0
316,-0.4,34,1.0,0.0,0.0,0.0,1.0,0.9884683243281114,0.1514277775045767,1,0,0,0
683,-0.7,32,0.5,0.0,0.0,0.0,1.0,0.9987165071710528,-0.05064916883871264,1,0,0,0
365,0.1,33,0.8,0.0,0.0,0.0,1.0,0.9680771188662043,-0.2506525322587204,1,0,0,0
221,1.1,31,0.7,0.0,0.0,0.0,1.0,0.8978045395707416,-0.4403941515576344,1,0,0,0
277,2.4,27,0.9,0.0,0.0,0.0,1.0,0.7907757369376989,-0.6121059825476626,1,0,0,0
323,3.9,28,0.9,0.0,0.0,0.0,1.0,0.6513724827222223,-0.758758122692791,1,0,0,0
281,3.9,33,0.6,0.0,0.0,0.0,1.0,0.48530196253108104,-0.8743466161445821,1,0,0,0
249,3.3,73,0.4,0.0,0.0,0.0,1.0,0.29936312297335804,-0.9541392564000488,1,0,0,0
63,3.6,69,1.8,0.0,0.0,0.0,1.0,0.10116832198743272,-0.994869323391895,1,0,0,0
18,2.0,87,1.9,0.0,0.0,0.0,1.0,-0.10116832198743204,-0.9948693233918952,1,0,0,0
43,1.3,93,1.2,0.0,0.2,0.0,1.0,-0.2993631229733582,-0.9541392564000488,1,0,0,0
170,1.1,96,3.0,3.3,1.0,0.0,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,0
167,-0.1,88,3.2,0.0,1.0,0.0,1.0,-0.651372482722222,-0.7587581226927911,1,0,0,0
181,-0.8,85,2.9,0.0,1.0,0.0,1.0,-0.7907757369376986,-0.6121059825476627,1,0,0,0
187,-1.8,85,2.9,0.0,1.0,0.0,1.0,-0.8978045395707417,-0.44039415155763423,1,0,0,0
170,-3.2,81,3.9,0.0,1.0,0.0,1.0,-0.9680771188662041,-0.2506525322587213,1,0,0,0
139,-4.2,79,2.9,0.0,1.0,0.0,1.0,-0.9987165071710528,-0.05064916883871355,1,0,0,0
96,-5.3,77,3.8,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,1,0,0,0
120,-6.0,76,3.1,0.0,1.0,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945,1,0,0,0
75,-7.5,65,3.9,0.0,1.0,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306,1,0,0,0
55,-8.6,68,3.3,0.0,1.0,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763,1,0,0,0
45,-9.5,49,4.3,0.0,1.0,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866,1,0,0,0
44,-10.5,46,3.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,1,0,0,0
84,-11.5,47,3.2,0.0,1.0,0.7818314824680298,0.6234898018587336,0.9377521321470804,0.3473052528448203,1,0,0,0
211,-12.5,41,4.5,0.0,1.0,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,1,0,0,0
423,-13.0,41,4.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264,1,0,0,0
228,-13.3,36,3.5,0.0,1.0,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204,1,0,0,0
132,-12.1,34,3.5,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344,1,0,0,0
184,-11.7,27,4.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626,1,0,0,0
180,-11.3,27,3.7,0.0,1.0,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.758758122692791,1,0,0,0
189,-11.0,27,4.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.48530196253108104,-0.8743466161445821,1,0,0,0
169,-10.4,30,4.3,0.0,1.0,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488,1,0,0,0
181,-9.7,32,3.6,0.0,1.0,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895,1,0,0,0
181,-10.1,34,4.3,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952,1,0,0,0
239,-10.6,38,3.5,0.0,0.9,0.7818314824680298,0.6234898018587336,-0.2993631229733582,-0.9541392564000488,1,0,0,0
351,-11.5,43,2.4,0.0,0.9,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,1,0,0,0
248,-12.0,47,3.2,0.0,0.9,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,1,0,0,0
178,-12.5,52,3.0,0.0,0.9,0.7818314824680298,0.6234898018587336,-0.7907757369376986,-0.6121059825476627,1,0,0,0
145,-13.2,49,4.1,0.0,0.9,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423,1,0,0,0
117,-13.9,45,4.0,0.0,0.9,0.7818314824680298,0.6234898018587336,-0.9680771188662041,-0.2506525322587213,1,0,0,0
106,-14.3,38,4.0,0.0,0.9,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,1,0,0,0
90,-14.6,34,3.9,0.0,0.9,0.9749279121818236,-0.22252093395631434,0.0,1.0,1,0,0,0
89,-15.0,31,2.5,0.0,0.9,0.9749279121818236,-0.22252093395631434,0.20129852008866006,0.9795299412524945,1,0,0,0
